Return,Volatility,Sharpe,MXN_Close_weight,GSPC_Close_weight,IXIC_Close_weight,MXX_Close_weight
0.11371878076090562,0.1399400205907954,0.812625153839555,0.27659593569237795,0.06620889410563606,0.5733796978210388,0.08381547238094719
0.07897440503425758,0.1315663330858589,0.6002630246046278,0.0796887181777905,0.13094832991617328,0.18821402602459192,0.6011489258814443
0.09841640539920633,0.12292469683220715,0.800623535671967,0.34665625760308255,0.2682131887755872,0.3275408629393846,0.05758969068194549
0.11351583494975316,0.15667554951048443,0.7245280792339388,0.10029744129684785,0.813615491879354,0.06123970908324275,0.024847357740555416
0.11034775594798792,0.14779977074160097,0.7466030251218009,0.12515947365945373,0.5694279945246323,0.19343844612295383,0.1119740856929601
0.07376244493688397,0.09949466883447206,0.7413708272108686,0.5320822326531754,0.21071202216130563,0.18916828559615106,0.06803745958936797
0.0941486991218897,0.12328003579064283,0.7636978568190499,0.22497757666679416,0.2773176452194929,0.2586579465966595,0.23904683151705342
0.1161184783543038,0.158947717775162,0.7305451124410487,0.025211641417370124,0.33155046659432436,0.3726910367830537,0.27054685520525185
0.06365716916070004,0.09460679181993903,0.672860456803735,0.6074710053982062,0.11290642315697762,0.17926977320885165,0.10035279823596466
0.08002094824338306,0.10988229814336556,0.7282423975059038,0.2655415326961079,0.231140710783821,0.17368446143907967,0.32963329508099143
0.08801975855677605,0.1257520212707434,0.6999470677872446,0.1579585720253459,0.045613629162405585,0.3375712628277954,0.458856535984453
0.08443295845554923,0.11669651277813152,0.7235259773021395,0.21995563613761152,0.15139367449846441,0.2527380143670293,0.37591267499689474
0.10067042201197347,0.12980163114085028,0.7755713169947305,0.2258088864082543,0.35250615695843956,0.26799461583318107,0.1536903408001251
0.04852231475642512,0.091149612014239,0.5323370410928921,0.414676206130981,0.11250874713737731,0.006695171802044031,0.46611987492959756
0.08680889464670662,0.14151740273133978,0.6134149791563573,0.008004587424147619,0.42301901710135387,0.05629940772612315,0.5126769877483753
0.08722053316296297,0.11387063701934208,0.7659615810188861,0.3356200959865059,0.48715679517386484,0.08935949162621576,0.0878636172134136
0.09149923451726585,0.12890286245157886,0.7098308972900945,0.14578431483260848,0.049747027423215746,0.3626105805246294,0.4418580772195463
0.08866738554218638,0.11500271702553981,0.7710025279011027,0.2857661787845398,0.032861100571053674,0.3785928156584991,0.30277990498590723
0.11460969433596498,0.1559846833179679,0.7347496683526176,0.046014514088269974,0.3810014258021164,0.33274449266458805,0.24023956744502561
0.08536252171350323,0.10957893220597216,0.7790048688652114,0.5347694948118252,0.013346148991882231,0.4154330695539255,0.036451286642367256
0.10524049358507598,0.14122971432652276,0.7451724595417661,0.11390420641175095,0.09474708879921896,0.4468241514328014,0.3445245533562288
0.0997036638301723,0.13478413408795475,0.7397284888524762,0.13507136298566028,0.2402623542271827,0.3111750564530331,0.31349122633412396
0.08934066655583921,0.11824713176548525,0.7555419334231712,0.25057459088191053,0.4017036036308543,0.1436561218505462,0.20406568363668898
0.09137728046722199,0.12293850658547338,0.7432763176091752,0.20019734585401558,0.15057136450561318,0.3094190440393735,0.3398122456009977
0.11246490234667672,0.14434979928972005,0.7791136731749233,0.1693064148305426,0.27554896407777013,0.4071450698499468,0.1479995512417405
0.08051823201629993,0.10853210741886597,0.741883981903622,0.2894293084979693,0.19203043083112095,0.20785035369526514,0.3106899069756446
0.10409483180694742,0.13233219449633002,0.7866175891901671,0.24966464517562809,0.3485176031920548,0.3053947966240739,0.09642295500824319
0.07799051626575583,0.10903810998442642,0.7152592453858103,0.25953153089592745,0.3577048849475339,0.07470055123896198,0.3080630329175767
0.10484451612540827,0.14965554225795266,0.7005722243463178,0.02573442922578211,0.3253052230344885,0.27871830216664284,0.37024204557308654
0.1100596042376384,0.15509303095246607,0.7096360394901959,0.014568904389435342,0.0933321730757553,0.46838655550035674,0.4237123670344527
0.07403168199422533,0.10257880649910253,0.721705433323335,0.32551635507828103,0.12699425777791568,0.20029192998827802,0.34719745715552525
0.07709689420877285,0.11350843397111408,0.6792173190266431,0.20371442376311744,0.4077820237305676,0.023326058892603436,0.36517749361371155
0.09672780591692304,0.12979376346872235,0.7452423239136021,0.1653890006260785,0.22237710154841386,0.303091120792364,0.30914277703314363
0.06228554734872961,0.10654370666983816,0.5846009050702781,0.2513563538367079,0.12300207937269285,0.0848214645160951,0.5408201022745042
0.10466247984966127,0.1333244946217098,0.7850206381552534,0.24794415271327713,0.3754275424269023,0.29294433725388114,0.08368396760593955
0.12207751265057627,0.1591580469720044,0.7670206751911796,0.1424337485320522,0.4998492847023669,0.34313298321956615,0.014583983546014775
0.10976698590860205,0.14424664081980265,0.7609673631549337,0.16863806713552237,0.5282080825949576,0.2237526452071268,0.07940120506239326
0.06790056412537665,0.09539660079443903,0.7117713163772895,0.40318459604033624,0.092742477468192,0.18524516021105827,0.3188277662804134
0.11358808251086945,0.14617851800761897,0.7770504452983243,0.21054055026221236,0.47427408268828297,0.30004765749550943,0.015137709553995238
0.08851174839944895,0.11580752149745979,0.7643005156741087,0.26619832090523543,0.20780139536461223,0.2624182336408598,0.2635820500892927
0.08770128127705014,0.11392665612958594,0.7698047520792173,0.30001565616708187,0.34822079639628734,0.17379519164959592,0.17796835578703485
0.08378532210222493,0.10898986051410914,0.7687441905788898,0.34807693822948166,0.37873502090234473,0.13072070077652198,0.14246734009165163
0.07626291199837278,0.10228926861738481,0.7455612209295955,0.4273126338988883,0.46667620449360103,0.026632272093924023,0.07937888951358664
0.0989929595520357,0.13113194132300318,0.7549111113073284,0.1710563000786198,0.20364556506009115,0.3358461138935258,0.2894520209677633
0.08452147030391882,0.11008901229567732,0.7677557327602401,0.3181009519993356,0.3021721784746113,0.17913389759301404,0.20059297193303893
0.09908656482748611,0.1232059044303984,0.8042355217112357,0.3492185381877969,0.22556212337611184,0.3608899845701892,0.06432935386590218
0.0820648262410292,0.10977970930259855,0.7475409323122217,0.28575861728167135,0.27047908554827643,0.1709008192179223,0.2728614779521299
0.07706819047799467,0.1055163421609933,0.7303910361146391,0.30000653190539595,0.2725714165608008,0.12917484154772468,0.2982472099860785
0.10439285960674115,0.12996013948834698,0.8032682945535131,0.26600347305226135,0.02531189123716954,0.5158848396584408,0.1927997960521284
0.12717931991957657,0.16749259858134283,0.7593130741106264,0.05145941251854441,0.2812780739251764,0.5062775332943108,0.16098498026196842
0.057472829897099446,0.09117314112064406,0.630370185678357,0.4001071229378828,0.20367275044145544,0.023755757076673496,0.37246436954398837
0.08512150730612,0.11127688182784494,0.7649523055274896,0.29895570533405696,0.11704876727592527,0.29733617277650387,0.28665935461351394
0.10390423839222429,0.12735536526003294,0.8158607073999091,0.33822145420827887,0.04373960421017835,0.5154217314360879,0.10261721014545483
0.061945525493015824,0.11534757158649658,0.5370336335738481,0.17979721432486517,0.1609728258896645,0.04255172585577945,0.6166782339296909
0.09861384233826474,0.12453260998300222,0.7918716419074875,0.2903476015943029,0.29465363772925096,0.30049729765457006,0.11450146302187612
0.08460657638176607,0.1167425041640333,0.7247281269800974,0.21990916925462656,0.16331304847667463,0.24669961555324638,0.3700781667154524
0.08673465547183341,0.11713026480489198,0.7404973908008352,0.2294105769641143,0.21502662851667545,0.23453070766601283,0.32103208685319745
0.09771461125548585,0.12390155238378996,0.7886471910602942,0.26116103286982506,0.018727142781391457,0.4609423686383971,0.25916945571038624
0.09671758797534553,0.12030209845142927,0.8039559510626015,0.3487989449993254,0.19334242968835783,0.3605772656903586,0.09728135962195818
0.05999607786192886,0.0960043041355652,0.6249311257671318,0.3749380454288333,0.0014604693937126081,0.1682012122025536,0.4554002729749005
0.10348406233192425,0.1518968793440936,0.6812783960985842,0.009177798859047799,0.03643562057663872,0.4460386218751926,0.5083479586891209
0.0987329985092876,0.1339755445684355,0.7369479170794055,0.14611155349381308,0.4616245159035875,0.16509858655027823,0.22716534405232108
0.05936913540922396,0.08902390769785327,0.6668897933656488,0.5062220558996918,0.12627249226591133,0.11188274441531708,0.2556227074190797
0.06698683847646432,0.09697965125231484,0.6907308658203222,0.36663112261234804,0.09593750287168788,0.16746407028187424,0.36996730423408986
0.097665648925022,0.13527619313879244,0.7219721863758963,0.11455013319179945,0.35626135121012076,0.2157044903744345,0.3134840252236452
0.09361044766965972,0.1237321073496497,0.7565574504047654,0.2110161136035897,0.2558537189561586,0.2645670390749854,0.26856312836526625
0.09543165411458907,0.13071351192777453,0.730082550052818,0.14489923212319003,0.19485930272652588,0.3048427149294882,0.3553987502207958
0.07978620344837603,0.1041646884268582,0.7659620995688944,0.38059939702917256,0.31747031845873325,0.14164476247317656,0.16028552203891752
0.08818596066118549,0.1168128544564886,0.7549337020441848,0.2940452230797454,0.5488489085408897,0.04984988714276214,0.10725598123660285
0.07686226426429327,0.10425522720364871,0.7372509400814317,0.31803066811323644,0.25254366560963165,0.14390386734500504,0.2855217989321269
0.07972922221302366,0.1292732705682094,0.6167494785471181,0.09077963545456016,0.20382670868079852,0.15105830093447495,0.5543353549301663
0.06609826003979286,0.1426187006224061,0.463461381651436,0.012996365305187175,0.10247070576755198,0.07999932828178485,0.804533600645476
0.09244431300278194,0.11484382638528072,0.804956747893854,0.3764849396987565,0.09521689744833195,0.39139527300508414,0.13690288984782742
0.12262472277825194,0.15762279283750602,0.7779631395357033,0.13336662266797095,0.29442446906701375,0.4758698086838927,0.09633909958112266
0.0812778681305016,0.11340647369283538,0.7166951363874076,0.23719539588867067,0.14139357915737383,0.23531270603519763,0.38609831891875784
0.09316317238494698,0.14082678295086717,0.6615444195544148,0.036588593163445225,0.4175032738205187,0.1211533615209082,0.42475477149512797
0.07766288168561679,0.11683438057279615,0.6647262672585257,0.19872245273554498,0.043029730560727515,0.25786105537829296,0.5003867613254346
0.09578612143444666,0.12418557655972833,0.7713143835860627,0.23659934296528295,0.30858602116363976,0.2556059771101903,0.19920865876088703
0.0973741976683327,0.12534258034420961,0.7768644733571662,0.231812656800296,0.15690926420525655,0.36431699740427953,0.2469610815901679
0.10914686477080184,0.14049872816812034,0.7768530448204274,0.18649810749776216,0.34389831173269925,0.3387419411379394,0.1308616396315992
0.12076830382206334,0.15485954860689188,0.7798570053218447,0.15132775359870795,0.31807459560370044,0.4486100490405926,0.08198760175699908
0.09396718424475638,0.1184298485186712,0.7934417329761413,0.35053037321711056,0.30974369859907475,0.2634151821490356,0.07631074603477918
0.08398790305647728,0.11345513012624005,0.7402741767871143,0.26443829373223865,0.02379876589068374,0.33907322761877445,0.3726897127583031
0.11057901133413575,0.1453965342539853,0.7605340244284728,0.11834769055695603,0.03593612172852866,0.5313898030661808,0.31432638464833446
0.12695772025175456,0.1578669329148454,0.8042071756739361,0.20673357877130472,0.0847847401518669,0.6618162703085195,0.04666541076830902
0.09954108401885563,0.12715418926751854,0.7828376288053872,0.2650103848210779,0.37314611981125534,0.2535021386012928,0.1083413567663739
0.0994139310270614,0.13771066201285348,0.721904386878791,0.11132618946232581,0.503126286071737,0.13733569722377134,0.24821182724216573
0.09067563504462041,0.11319136419073675,0.8010826240403333,0.40333065514144206,0.15721396382433642,0.3425461849241748,0.09690919611004666
0.08751033505143363,0.11113705161637291,0.7874091833343314,0.4321504141253137,0.27478067357899844,0.2468306714481872,0.046238240847500764
0.07341516480363705,0.10101784155288059,0.7267544393651081,0.342321678785166,0.152670076095476,0.18228567704016188,0.32272256807919625
0.0775910320114801,0.1297765615557065,0.5978817059209433,0.08727180242425737,0.16151757806004402,0.15847303191447115,0.5927375876012273
0.07749853924750537,0.11337640194654622,0.6835508793447489,0.22583820226123483,0.07478738297723612,0.2421447482382518,0.4572296665232772
0.0680405851577157,0.09709149896911208,0.7007882861027988,0.3610517524525954,0.18038704602685096,0.12202569814691445,0.3365355033736392
0.06839236338272696,0.09464099913595961,0.7226504792545109,0.45221901093924616,0.010105524038427008,0.25226726409618017,0.28540820092614666
0.12250306470885833,0.1568345127917093,0.7810976202129292,0.1481695259886127,0.3013681102078983,0.4735853638379984,0.0768769999654906
0.06929827428655917,0.09930173730214965,0.6978556082629486,0.33287773278378874,0.21299495556439763,0.10631631148902915,0.3478110001627845
0.0677297086047104,0.09381779365581207,0.7219281755142246,0.5196859033452342,0.11521849820466233,0.19445260953560237,0.17064298891450094
0.06191483312019969,0.12115055789745421,0.5110569377039635,0.15879657860128743,0.02665810256895726,0.12273974691854005,0.6918055719112153
0.10425742145896601,0.15005202798219494,0.6948084798383206,0.028535320502533632,0.02547101482825712,0.4638364100499329,0.48215725461927633
0.07870060900513669,0.10754623682027908,0.731783940861209,0.2875643089088439,0.18940553997700743,0.19330630888681927,0.3297238422273293
0.10194001728436733,0.13420968539794548,0.759557829094858,0.1812640130612831,0.42610910278636127,0.22296218358415634,0.1696647005681993
0.0833296664094763,0.11166305230899619,0.7462599730740371,0.27058509352907706,0.23777583630658294,0.19933788775054276,0.29230118241379727
0.06791493915022015,0.09509261452601969,0.7141978321737799,0.5592861527880075,0.02543305319783905,0.2613128331209437,0.15396796089320958
0.09481726364009527,0.12213481666166709,0.7763327954448419,0.30459966513257064,0.465966436497368,0.1621871916801247,0.06724670668993654
0.09876629352803225,0.1323990873642839,0.7459741263645261,0.15603223001347716,0.08983736249208128,0.40263883606450923,0.3514915714299323
0.11432518177887016,0.1502515316267402,0.7608919559161669,0.13671583481605443,0.48066368331937837,0.2866326850719723,0.0959877967925949
0.07918611704192142,0.1265090312404991,0.625932522488337,0.11857920343428568,0.10669219839188251,0.2137100089417658,0.561018589232066
0.078805967186488,0.10626411607600726,0.741604693066102,0.30587331906602055,0.24431589673931384,0.16340987271023286,0.2864009114844327
0.10913293413748303,0.14853793120384354,0.7347142460717073,0.07072421659569965,0.3103703297680277,0.3350727824102236,0.28383267122604905
0.06416591467212968,0.09355408967946273,0.6858696919822156,0.413216531446066,0.07434281024107937,0.1665513561488523,0.3458893021640024
0.09477590727060371,0.1433578838953109,0.6611140224406155,0.03219924673513657,0.15717587965783145,0.29887778337973636,0.5117470902272957
0.07144817840719206,0.10077895972642105,0.7089592768286991,0.3445973054599099,0.042074148737721494,0.2356123071704072,0.3777162386319614
0.08141187178093891,0.11562892633701397,0.7040787661009195,0.21666700123882904,0.11589354438843696,0.24821604646861928,0.4192234079041146
0.11695565533288603,0.1615496181355894,0.7239611995537159,0.0034475376991831485,0.08488973674864002,0.5313135950215709,0.3803491305306059
0.07869409323521362,0.10676594197437458,0.7370711275520931,0.2994324079207537,0.17025464578399524,0.2078986377217586,0.32241430857349257
0.06399987544814252,0.09654588778839183,0.6628959235261963,0.3494346180296209,0.16378942954134645,0.09490232001116373,0.3918736324178689
0.11980540275141514,0.1496122894538008,0.8007724712240981,0.24283771855000094,0.2329614904160833,0.5136297763464663,0.010571014687449492
0.08312414793817055,0.11388469385296263,0.7298974526418164,0.2388648128665508,0.2975848168520933,0.15294400955085635,0.3106063607304995
0.05360064983098194,0.11135234210765099,0.48136077622115014,0.2412446943742136,0.008183037852476675,0.07975409171667408,0.6708181760566356
0.10199163536950148,0.1316086248917711,0.7749616368484568,0.20484813124165185,0.26094592510768666,0.3329075687715886,0.2012983748790728
0.09268945727183407,0.11979594447743573,0.7737278392532952,0.25640356942093406,0.11140483797432504,0.3576161160033712,0.27457547660136955
0.10097111943670445,0.12978749154997377,0.77797265538356,0.24609753657995284,0.40930600092056374,0.23902504886990406,0.10557141362957922
0.06707060578814099,0.0963445251316114,0.6961537845198699,0.36054774610048496,0.2559486828800174,0.06569584235778363,0.3178077286617139
0.04898887946284912,0.09665449743428567,0.5068453177376058,0.733838642436566,0.04872622494765886,0.11932638929464934,0.0981087433211256
0.047069384252856734,0.09003152541830949,0.5228100272005871,0.4433095510855185,0.07782256849844915,0.022119376253872395,0.4567485041621599
0.12592209415249603,0.16513587812319025,0.7625362554983902,0.08032156028371548,0.37748939854700986,0.4406687947781417,0.10152024639113295
0.10170710536414705,0.12950915648760006,0.7853275252694976,0.26655830633072936,0.3796744777140259,0.26853926204360357,0.08522795391164104
0.0945012197688136,0.11957585055738261,0.7903035548424882,0.2889394335928689,0.019390256173977955,0.4385194856091772,0.253150824623976
0.0951368611620401,0.1176956003503905,0.8083298005941515,0.3913249317613999,0.11954687049028091,0.40259439549473436,0.08653380225358498
0.08612555985844988,0.11057880530716051,0.7788613705783349,0.354345601878816,0.33019111511591337,0.18311143353725995,0.13235184946801068
0.1272912518827907,0.17088706833584852,0.7448852222838892,0.005793328727436011,0.24947128895745815,0.5176031579969312,0.22713222431817462
0.08874860722326297,0.11350453549566049,0.7818948100682375,0.3247948016787911,0.285544937754682,0.22783822101354892,0.16182203955297808
0.1129070559853484,0.148064401914395,0.7625536896480143,0.14225710741153386,0.4528981593846128,0.2930456767589758,0.11179905644487755
0.10826904588785835,0.13778127387444764,0.7858037804652458,0.223555045606652,0.3364064139914159,0.3437695394391551,0.09626900096277709
0.11675621458091016,0.14499994228588325,0.8052155934704616,0.23716687494622815,0.12232922561213111,0.5558700277418105,0.08463387169983012
0.09134495721017027,0.11790649918350095,0.7747236822629069,0.26886861653624616,0.15080174279565106,0.3236740141757793,0.2566556264923234
0.08562452532163843,0.10836528257103879,0.7901472066527149,0.38715899491101946,0.16132808501904633,0.2925642529734757,0.15894866709645844
0.08851453954429701,0.11621779556684254,0.7616263852930162,0.266923426678656,0.021706871448842025,0.3802894721161095,0.3310802297563925
0.08521299095306492,0.11471687745888896,0.7428112832272885,0.24859145596731524,0.15763900590044588,0.2616934103762783,0.33207612775596057
0.10452559511391146,0.1417842340306583,0.7372159241013333,0.10611765028658145,0.00830658749521479,0.4936105650676175,0.39196519715058625
0.1008492156135084,0.1498729181042522,0.6728981919425715,0.015881825907103665,0.008572053077865587,0.4421820597035181,0.5333640613115127
0.08777301520353857,0.11251855656442901,0.7800759082194505,0.3355953971887534,0.31978602481015167,0.20000885002706786,0.14460972797402707
0.10097583068515237,0.13772513385791132,0.733169232489746,0.11397091805053577,0.2609719021458199,0.3046287671474157,0.32042841265622873
0.08115704891357697,0.10465645817019982,0.7754614510419756,0.42726852554507183,0.2755643306522207,0.19004550932518127,0.1071216344775264
0.11202525365473238,0.13805698473553055,0.8114421292724453,0.3081127748493902,0.14927649536962112,0.5128571087766689,0.029753621004319986
0.09342949142712396,0.1280875072949731,0.7294192337740238,0.16482918313547734,0.04947280136922814,0.3836405506219616,0.402057464873333
0.08717343858151647,0.11481528763515032,0.7592494029064175,0.26652120289011555,0.2615151277637985,0.21687959118103622,0.2550840781650497
0.10266904693126516,0.13591211127459848,0.7554076378361261,0.16898217626871395,0.4500162335792711,0.21155611980112088,0.16944547035089408
0.09834597654660053,0.13006014239148672,0.7561576878070365,0.17973452928371692,0.07548864002500066,0.41312598231411046,0.33165084837717196
0.09007121010732294,0.1124086229133321,0.8012838141142297,0.38760547908283494,0.11239023168650701,0.36227624497839334,0.13772804425226468
0.0625001418699376,0.09300880949851693,0.6719808823156068,0.4029279130188588,0.1265046481920843,0.11687797198986322,0.35368946679919355
0.06640693972567352,0.0977845427215481,0.6791148976865837,0.35241471637616545,0.09312583503508554,0.16116024106081103,0.3932992075279379
0.11484043410933845,0.14924643013324138,0.7694685494776217,0.1733747582668093,0.4920194054581343,0.29176900035734255,0.042836835917713846
0.08494091303011299,0.13311957197046867,0.6380798238215214,0.06396262457249825,0.494440449053394,0.006850690010067757,0.43474623636403986
0.06139186728602292,0.09337808280700866,0.6574547842549521,0.37713901351807383,0.22395704319293078,0.04009531416953222,0.35880862911946315
0.1301089137501958,0.16811916081323286,0.7739088936729618,0.08924897814643146,0.24944394955339788,0.5599643913772153,0.10134268092295538
0.09102083204964448,0.1337567875202671,0.6804950517808512,0.08619141252203111,0.3783017617133733,0.13792156997870253,0.39758525578589315
0.10806623483976438,0.135400172352302,0.798124795281526,0.24695097931101945,0.19923418625967423,0.43375992608856195,0.12005490834074434
0.10010763318453703,0.12506941764204696,0.8004165612336068,0.30680156202444553,0.22704857488047256,0.35976009853461555,0.10638976456046646
0.07920409296588296,0.10790613493348761,0.7340091739427389,0.2847645662363014,0.262488661717509,0.15086581055676315,0.3018809614894264
0.08855381557294453,0.11299426162708719,0.7837018827132745,0.39068148938327485,0.3596150322586891,0.19338656566201345,0.05631691269602267
0.09947349843518292,0.12829952192803162,0.7753224403359945,0.21430961622027359,0.12111148659026512,0.4014692565136008,0.2631096406758604
0.09265906465565163,0.11722685656482254,0.7904252265300167,0.37558266812184116,0.3416601205196131,0.2372114414606461,0.04554576989789981
0.08579023370337245,0.11002393969562525,0.7797415175343301,0.36548219396944864,0.32801927357753835,0.18395007613459244,0.12254845631842069
0.06690155896658714,0.09403423992264581,0.71145956006686,0.4288661504834393,0.07806924288006596,0.19132864001246724,0.30173596662402763
0.12670166829384047,0.17003650345997143,0.7451439291896961,0.003507227725338902,0.09274866983288771,0.611103834963093,0.2926402674786805
0.1083291096762542,0.14137950771859806,0.7662292182532746,0.1577349253214327,0.35491441167168475,0.3185146297624832,0.16883603324439928
0.10363399110241771,0.1393967093793608,0.7434464670208482,0.12154364043060224,0.32135324590009473,0.29117513950823365,0.2659279741610692
0.08225509265646144,0.11783432800437604,0.6980571285933477,0.18815240777239975,0.37788591205740496,0.08375994646330699,0.3502017337068884
0.10773433836031839,0.14136819609468806,0.7620832785342907,0.13678137025394718,0.05250618300666266,0.5001152356173881,0.31059721112200195
0.057722712066109745,0.1184113121327245,0.4874763316650836,0.16596327076319817,0.13670895369085823,0.018219270952340896,0.6791085045936028
0.09323888599805029,0.11661867585693288,0.7995193335279781,0.33072186251820757,0.003454427495310257,0.44655398636318305,0.2192697236232992
0.08900490294116803,0.11906088351287378,0.7475578906782103,0.23617995598112754,0.00304214991270906,0.3897847640248116,0.37099313008135176
0.07439292781799679,0.10295101442662005,0.7226050975051005,0.3143976534882578,0.3080022631781472,0.08658096992556474,0.2910191134080302
0.12365736291438004,0.16757859669413536,0.7379066620308296,0.01849981077701707,0.44253044241468753,0.3666242318209921,0.1723455149873033
0.10255160098603751,0.1313591612681437,0.7806962224484574,0.22288458139086698,0.2927938725262007,0.3214913396080492,0.16283020647488314
0.07524835041008131,0.09884789289217505,0.7612539651418112,0.48414568997024615,0.02206603659558818,0.3111460249282837,0.18264224850588204
0.08701077548628426,0.11486215346428359,0.7575234562648199,0.27440956423240015,0.3924908008247132,0.13431857131301447,0.19878106362987216
0.051399325003987445,0.09019319117850391,0.5698803239178174,0.41440083965361585,0.1610759813355383,0.0009382888867422277,0.4235848901241036
0.09274485115645976,0.1316127813924133,0.7046796684581422,0.1178318097393828,0.22354276847009066,0.2575520166882841,0.4010734051022424
0.09165422397749225,0.11821939493010593,0.7752892326312477,0.27219990553673923,0.253256341425993,0.26228004200164046,0.2122637110356272
0.07925185124148534,0.103744394501325,0.7639145384425869,0.3718085795931292,0.28898606195001164,0.15313310629619795,0.1860722521606611
0.08814687124175866,0.11568754486540145,0.7619391641884575,0.2651182099440752,0.2649896438634411,0.2228468523970704,0.24704529379541323
0.1144173428794727,0.14726861584252712,0.7769295733845833,0.1642973363589053,0.3366612687917962,0.3844025253071104,0.11463886954218815
0.10288836871448427,0.12662900639049224,0.8125181713674846,0.31565926142657863,0.02046285001554049,0.5164853079499157,0.14739258060796515
0.10954149105335748,0.14328514433366962,0.7644999875092916,0.13438092133759685,0.2024896341597859,0.42046217401722497,0.2426672704853922
0.08283742514103148,0.1110681969087953,0.7458248845891883,0.2837678247228938,0.049285309353894996,0.3170832226579481,0.34986364326526315
0.10044079763281999,0.1405442304786054,0.7146561427017082,0.08141827652690009,0.24731792155935162,0.30165184831254793,0.3696119536012003
0.05719592595676081,0.09922101708003056,0.5764497043063691,0.30813938817164827,0.17263052002976378,0.0213175082271114,0.4979125835714766
0.052215966282851134,0.08684142871596888,0.6012794475506985,0.5661743043314915,0.21457728272502508,0.006652390966780234,0.2125960219767032
0.06836881438909338,0.10376522853800323,0.6588798131356095,0.2708410072294163,0.2717898783630761,0.04778705161717339,0.4095820627903343
0.08459225854219435,0.11426108599822869,0.7403418040635963,0.253076729402484,0.4108543943456179,0.09711343550490235,0.23895544074699565
0.09371779309556351,0.13086197366163263,0.7161575702494589,0.13097162272591226,0.22035447332184385,0.27083799320373064,0.37783591074851325
0.08723697328099245,0.11545596504091148,0.755586541155152,0.25670013774901973,0.19984539050933395,0.25433419940986,0.2891202723317863
0.07485519391928558,0.10103381383079076,0.7408924901583092,0.3711234746860025,0.024413900766058778,0.28207856351679517,0.32238406103114353
0.08013394569455369,0.1201988716750527,0.6666780193343987,0.1635444274939505,0.19234294379650446,0.17739723856982867,0.4667153901397163
0.09315872329874021,0.12090096396707939,0.7705374733331884,0.24608868494842853,0.21659477521574108,0.29296600863221817,0.24435053120361208
0.08888515253161629,0.12042101089627397,0.7381199665246004,0.2091289741389031,0.1609458886912916,0.28309681302764184,0.3468283241421634
0.1043037013325769,0.13246365438069013,0.7874137386608424,0.21944441534258544,0.1344029554570276,0.4361627780637459,0.20998985113664093
0.12444327578250887,0.1590622574705925,0.7823557754140136,0.15265505292778847,0.3141044020582659,0.4833608876518802,0.04987965736206543
0.07092749529554226,0.09829503345884734,0.721577609770458,0.36984501796926156,0.12423385180067999,0.18452219409005352,0.32139893614000486
0.09242205609553482,0.11573940411255856,0.7985357865299944,0.41671339196503815,0.22219906520368465,0.3194950172560266,0.041592525575250575
